ID,Prob1
188, 0.69413
189, 0.32082
190, 0.42021
191, 0.79666
192, 0.18330
193, 0.72992
194, 0.52222
195, 0.68759
196, 0.27601
197, 0.71237
198, 0.64790
199, 0.57154
200, 0.36462
201, 0.63018
202, 0.38247
203, 0.86738
204, 0.19367
205, 0.13938
206, 0.25910
207, 0.32103
208, 0.35464
209, 0.43937
210, 0.83567
211, 0.54186
212, 0.90782
213, 0.41463
214, 0.42923
215, 0.28831
216, 0.92447
217, 0.89024
218, 0.88134
219, 0.85194
220, 0.55289
221, 0.52923
222, 0.84602
223, 0.66688
224, 0.52912
225, 0.41871
226, 0.95934
227, 0.83322
228, 0.76887
229, 0.74996
230, 0.88112
231, 0.94769
232, 0.38936
233, 0.20655
234, 0.42117
235, 0.16599
236, 0.22090
237, 0.20734
238, 0.36625
239, 0.46793
240, 0.21523
241, 0.12483
242, 0.52590
243, 0.79672
244, 0.21852
245, 0.74463
246, 0.87028
247, 0.65011
248, 0.57288
249, 0.37772
250, 0.90584
251, 0.97983
252, 0.54690
253, 0.21641
254, 0.41655
255, 0.83241
256, 0.99758
257, 0.64255
258, 0.87247
259, 0.99197
260, 0.42168
261, 0.62296
262, 0.29245
263, 0.38716
264, 0.84998
265, 0.54300
266, 0.41164
267, 0.27598
268, 0.53871
269, 0.01479
270, 0.11722
271, 0.58951
272, 0.52230
273, 0.50216
274, 0.64826
275, 0.53310
276, 0.21611
277, 0.48955
278, 0.47126
279, 0.56274
280, 0.29664
281, 0.49890
282, 0.41511
283, 0.17250
284, 0.78074
285, 0.80220
286, 0.13934
287, 0.23186
288, 0.38487
289, 0.32371
290, 0.89500
291, 0.38833
292, 0.26924
293, 0.12496
294, 0.48337
295, 0.37879
296, 0.43607
297, 0.48588
298, 0.95293
299, 0.50241
300, 0.20722
301, 0.08235
302, 0.90789
303, 0.69615
304, 0.21876
305, 0.14904
306, 0.31554
307, 0.29148
308, 0.27720
309, 0.42963
310, 0.66659
311, 0.37224
312, 0.38453
313, 0.54914
314, 0.46028
315, 0.67472
316, 0.26861
317, 0.74213
318, 0.53213
319, 0.73261
320, 0.63290
321, 0.25664
322, 0.14991
323, 0.37804
324, 0.20966
325, 0.06723
326, 0.27424
327, 0.49402
328, 0.96368
329, 0.51944
330, 0.93697
331, 0.52437
332, 0.65636
333, 0.41764
334, 0.95543
335, 0.35120
336, 0.48004
337, 0.56961
338, 0.71878
339, 0.30689
340, 0.66507
341, 0.65281
342, 0.43512
343, 0.42806
344, 0.51928
345, 0.19521
346, 0.30565
347, 0.36766
348, 0.45810
349, 0.06638
350, 0.59482
351, 0.49115
352, 0.21381
353, 0.34127
354, 0.12185
355, 0.44443
356, 0.87908
357, 0.85324
358, 0.48767
359, 0.14691
360, 0.54668
361, 0.68621
362, 0.14073
363, 0.71904
364, 0.44285
365, 0.93234
366, 0.66230
367, 0.54622
368, 0.35514
369, 0.71334
370, 0.64792
371, 0.45559
372, 0.63168
373, 0.54791
374, 0.77604
375, 0.87570
376, 0.86448
377, 0.50038
378, 0.24154
379, 0.81746
380, 0.97777
381, 0.10203
382, 0.32990
383, 0.30116
384, 0.91770
385, 0.10969
386, 0.38418
387, 0.48754
388, 0.29717
389, 0.96601
390, 0.33585
391, 0.14083
392, 0.51880
393, 0.97510
394, 0.65191
395, 0.34135
396, 0.37441
397, 0.16005
398, 0.57959
399, 0.34809
400, 0.54777
401, 0.79515
402, 0.98388
403, 0.15984
404, 0.59184
405, 0.65822
406, 0.14753
407, 0.70146
408, 0.12304
409, 0.79156
410, 0.31994
411, 0.71559
412, 0.45570
413, 0.70449
414, 0.15441
415, 0.35587
416, 0.31490
417, 0.75396
418, 0.12017
419, 0.46219
420, 0.81420
421, 0.93294
422, 0.60984
423, 0.13230
424, 0.63791
425, 0.30059
426, 0.58758
427, 0.32410
428, 0.49370
429, 0.98490
430, 0.71050
431, 0.93555
432, 0.48207
433, 0.62583
434, 0.52473
435, 0.44791
436, 0.78298
437, 0.49424
438, 0.89449
439, 0.32690
440, 0.17135
441, 0.41323
442, 0.63267
443, 0.42095
444, 0.49568
445, 0.28296
446, 0.29613
447, 0.11080
448, 0.17204
449, 0.35080
450, 0.98896
451, 0.11222
452, 0.37231
453, 0.91103
454, 0.50860
455, 0.97642
456, 0.71041
457, 0.41132
458, 0.46653
459, 0.44249
460, 0.18541
461, 0.37246
462, 0.29732
463, 0.93921
464, 0.13226
465, 0.44862
466, 0.71837
467, 0.57848
468, 0.21300
469, 0.21955
470, 0.78373
471, 0.23886
472, 0.55512
473, 0.50335
474, 0.32574
475, 0.62969
476, 0.19366
477, 0.21258
478, 0.26081
479, 0.73246
480, 0.19578
481, 0.19425
482, 0.64688
483, 0.58321
484, 0.88002
485, 0.95923
486, 0.32021
487, 0.60205
488, 0.47269
489, 0.26481
490, 0.02388
491, 0.74016
492, 0.35246
493, 0.41642
494, 0.21082
495, 0.58001
496, 0.36110
497, 0.40986
498, 0.92015
499, 0.27074
500, 0.29933
501, 0.24839
502, 0.99564
503, 0.40773
504, 0.43546
505, 0.78968
506, 0.36692
507, 0.86268
508, 0.36815
509, 0.03559
510, 0.36048
511, 0.35246
512, 0.32123
513, 0.97671
514, 0.15703
515, 0.70284
516, 0.60787
517, 0.84491
518, 0.95320
519, 0.37029
520, 0.34221
521, 0.99205
522, 0.59214
523, 0.66095
524, 0.41788
525, 0.94623
526, 0.98765
527, 0.60791
528, 0.14730
529, 0.14853
530, 0.26287
531, 0.56454
532, 0.28667
533, 0.44106
534, 0.52511
535, 0.21237
536, 0.75135
537, 0.19620
538, 0.40949
539, 0.62162
540, 0.52000
541, 0.84761
542, 0.36997
543, 0.79994
544, 0.17880
545, 0.97434
546, 0.24211
547, 0.32839
548, 0.22281
549, 0.43194
550, 0.47492
551, 0.45761
552, 0.61092
553, 0.57477
554, 0.30819
555, 0.42545
556, 0.81969
557, 0.71705
558, 0.64340
559, 0.98093
560, 0.38332
561, 0.27537
562, 0.37884
563, 0.15778
564, 0.07854
565, 0.22937
566, 0.48286
567, 0.12003
568, 0.65926
569, 0.96515
570, 0.12577
571, 0.74723
572, 0.04820
573, 0.26661
574, 0.93807
575, 0.39622
576, 0.67537
577, 0.39842
578, 0.19890
579, 0.24727
580, 0.61804
581, 0.80080
582, 0.60992
583, 0.46237
584, 0.22210
585, 0.20562
586, 0.14690
587, 0.30587
588, 0.70582
589, 0.47189
590, 0.97787
591, 0.26679
592, 0.42614
593, 0.42332
594, 0.88340
595, 0.23579
596, 0.53993
597, 0.83889
598, 0.16084
599, 0.97604
600, 0.85590
601, 0.72014
602, 0.60165
603, 0.34785
604, 0.91308
605, 0.57670
606, 0.51405
607, 0.29578
608, 0.49944
609, 0.79462
610, 0.68945
611, 0.79995
612, 0.33007
613, 0.71280
614, 0.70941
615, 0.70272
616, 0.89288
617, 0.50179
618, 0.97381
619, 0.14385
620, 0.08173
621, 0.20912
622, 0.97285
623, 0.85292
624, 0.22254
625, 0.56710
626, 0.01869
627, 0.49379
628, 0.46428
629, 0.67517
630, 0.62109
631, 0.18904
632, 0.82852
633, 0.49297
634, 0.70111
635, 0.77128
636, 0.94024
637, 0.89730
638, 0.28724
639, 0.58422
640, 0.05860
641, 0.34936
642, 0.66854
643, 0.25027
644, 0.36410
645, 0.76277
646, 0.60328
647, 0.37603
648, 0.10609
649, 0.75718
650, 0.46836
651, 0.33290
652, 0.93594
653, 0.36249
654, 0.92891
655, 0.76995
656, 0.63858
657, 0.72175
658, 0.02224
659, 0.82234
660, 0.81844
661, 0.49951
662, 0.23123
663, 0.15949
664, 0.82788
665, 0.60235
666, 0.63383
667, 0.18238
668, 0.34938
669, 0.52276
670, 0.27158
671, 0.54651
672, 0.86012
673, 0.41403
674, 0.26650
675, 0.18367
676, 0.74035
677, 0.20336
678, 0.19858
679, 0.83307
680, 0.55976
681, 0.65977
682, 0.25769
683, 0.40219
684, 0.15058
685, 0.56613
686, 0.02534
687, 0.29435
688, 0.37293
689, 0.25368
690, 0.67482
691, 0.97220
692, 0.47866
693, 0.52977
694, 0.49198
695, 0.42638
696, 0.24889
697, 0.31388
698, 0.96252
699, 0.28107
700, 0.69546
701, 0.55384
702, 0.95215
703, 0.78999
704, 0.54924
705, 0.90948
706, 0.71192
707, 0.15566
708, 0.73041
709, 0.74500
710, 0.82127
711, 0.56262
712, 0.34620
713, 0.56236
714, 0.22451
715, 0.32578
716, 0.85138
717, 0.77986
718, 0.78701
719, 0.87939
720, 0.82851
721, 0.45280
722, 0.44384
723, 0.34176
724, 0.38943
725, 0.38932
726, 0.56299
727, 0.26577
728, 0.80334
729, 0.46298
730, 0.19194
731, 0.96753
732, 0.83113
733, 0.56558
734, 0.42972
735, 0.38718
736, 0.35950
737, 0.40580
738, 0.77497
739, 0.85551
740, 0.63590
741, 0.32990
742, 0.32414
743, 0.49624
744, 0.59722
745, 0.42692
746, 0.48487
747, 0.31065
748, 0.80951
749, 0.31937
750, 0.21822
751, 0.77751
752, 0.49303
753, 0.42420
754, 0.64958
755, 0.17687
756, 0.83025
757, 0.99251
758, 0.75833
759, 0.17944
760, 0.97621
761, 0.41784
762, 0.59473
763, 0.84724
764, 0.27605
765, 0.51470
766, 0.93421
767, 0.25531
768, 0.63068
769, 0.43899
770, 0.42368
771, 0.67194
772, 0.67159
773, 0.24606
774, 0.82708
775, 0.58867
776, 0.56529
777, 0.57376
778, 0.43486
779, 0.37471
780, 0.98225
781, 0.87439
782, 0.81800
783, 0.29195
784, 0.44370
785, 0.72352
786, 0.34631
787, 0.56839
788, 0.36345
789, 0.25722
790, 0.15441
791, 0.87111
792, 0.20780
793, 0.93635
794, 0.21633
795, 0.58901
796, 0.18537
797, 0.65066
798, 0.68632
799, 0.25526
800, 0.69057
801, 0.28190
802, 0.84916
803, 0.50495
804, 0.96077
805, 0.56874
806, 0.57161
807, 0.32120
808, 0.29174
809, 0.58317
810, 0.60029
811, 0.95420
812, 0.23163
813, 0.46179
814, 0.51410
815, 0.41186
816, 0.18466
817, 0.25913
818, 0.73120
819, 0.21395
820, 0.96181
821, 0.27067
822, 0.13023
823, 0.14131
824, 0.40068
825, 0.14828
826, 0.15928
827, 0.57863
828, 0.51595
829, 0.30630
830, 0.12236
831, 0.23012
832, 0.94092
833, 0.50244
834, 0.72398
835, 0.66723
836, 0.43598
837, 0.27842
838, 0.38937
839, 0.21259
840, 0.33796
841, 0.68448
842, 0.21592
843, 0.43523
844, 0.65384
845, 0.86054
846, 0.39709
847, 0.80913
848, 0.36587
849, 0.18011
850, 0.60945
851, 0.32674
852, 0.90138
853, 0.97533
854, 0.03336
855, 0.32159
856, 0.13121
857, 0.10604
858, 0.22188
859, 0.17928
860, 0.31892
861, 0.84094
862, 0.67403
863, 0.23926
864, 0.25592
865, 0.50449
866, 0.44319
867, 0.40473
868, 0.23624
869, 0.40731
870, 0.32143
871, 0.22785
872, 0.93088
873, 0.79129
874, 0.26329
875, 0.86888
876, 0.26291
877, 0.54788
878, 0.35770
879, 0.23242
880, 0.60311
881, 0.89384
882, 0.28785
883, 0.09666
884, 0.35717
885, 0.94020
886, 0.58036
887, 0.21637
888, 0.91781
889, 0.86362
890, 0.97412
891, 0.17500
892, 0.09806
893, 0.27689
894, 0.08656
895, 0.96608
896, 0.75588
897, 0.39911
898, 0.87105
899, 0.86687
900, 0.56166
901, 0.18980
902, 0.55705
903, 0.96114
904, 0.81786
905, 0.26727
906, 0.96794
907, 0.97332
908, 0.45347
909, 0.41525
910, 0.16431
911, 0.36323
912, 0.41484
913, 0.59390
914, 0.93122
915, 0.24516
916, 0.60399
917, 0.16403
918, 0.38514
919, 0.62813
920, 0.59477
921, 0.59802
922, 0.79746
923, 0.38115
924, 0.38217
925, 0.11342
926, 0.53635
927, 0.85130
928, 0.36602
929, 0.34752
930, 0.57439
931, 0.29239
932, 0.46339
933, 0.59715
934, 0.62731
935, 0.45483
936, 0.36533
937, 0.70813
938, 0.83688
939, 0.49552
940, 0.89476
941, 0.52380
942, 0.58116
943, 0.24644
944, 0.28707
945, 0.19588
946, 0.80711
947, 0.97505
948, 0.91278
949, 0.12515
950, 0.98460
951, 0.51511
952, 0.89925
953, 0.53038
954, 0.24656
955, 0.94492
956, 0.24906
957, 0.93251
958, 0.69396
959, 0.40087
960, 0.83661
961, 0.47470
962, 0.20183
963, 0.33352
964, 0.83074
965, 0.33243
966, 0.51619
967, 0.64959
968, 0.14399
969, 0.27905
970, 0.62546
971, 0.50949
972, 0.44759
973, 0.75417
974, 0.86872
975, 0.42724
976, 0.53456
977, 0.87459
978, 0.71878
979, 0.85126
980, 0.51635
981, 0.14230
982, 0.34418
983, 0.93039
984, 0.47334
985, 0.17574
986, 0.74169
987, 0.37041
988, 0.50902
989, 0.42195
990, 0.98363
991, 0.18143
992, 0.25446
993, 0.54603
994, 0.58790
995, 0.27524
996, 0.37925
997, 0.40312
998, 0.89714
999, 0.12882
1000, 0.22910
1001, 0.32782
1002, 0.90385
1003, 0.93599
1004, 0.19893
1005, 0.70230
1006, 0.25155
1007, 0.32168
1008, 0.66619
1009, 0.29083
1010, 0.32173
1011, 0.50005
1012, 0.15641
1013, 0.07523
1014, 0.31218
1015, 0.85134
1016, 0.26100
1017, 0.09694
1018, 0.69571
1019, 0.97394
1020, 0.28366
1021, 0.72731
1022, 0.88661
1023, 0.34364
1024, 0.81781
1025, 0.23825
1026, 0.97852
1027, 0.99604
1028, 0.31377
1029, 0.36356
1030, 0.98561
1031, 0.93271
1032, 0.87339
1033, 0.32812
1034, 0.20473
1035, 0.40961
1036, 0.66022
1037, 0.37024
1038, 0.07575
1039, 0.09412
1040, 0.70987
1041, 0.91878
1042, 0.63065
1043, 0.17225
1044, 0.74842
1045, 0.40361
1046, 0.26680
1047, 0.44320
1048, 0.28627
1049, 0.50115
1050, 0.47444
1051, 0.02435
1052, 0.44711
1053, 0.21497
1054, 0.58759
1055, 0.26157
1056, 0.89976
1057, 0.44206
1058, 0.75875
1059, 0.48844
1060, 0.73915
1061, 0.31082
1062, 0.97387
1063, 0.17541
1064, 0.13590
1065, 0.25026
1066, 0.72161
1067, 0.14210
1068, 0.72482
1069, 0.97937
1070, 0.10574
1071, 0.69420
1072, 0.38899
1073, 0.97393
1074, 0.98738
1075, 0.36356
1076, 0.30063
1077, 0.62647
1078, 0.90466
1079, 0.57617
1080, 0.26911
1081, 0.87970
1082, 0.97870
1083, 0.68129
1084, 0.79706
1085, 0.21783
1086, 0.48769
1087, 0.11461
1088, 0.60785
1089, 0.87480
1090, 0.20192
1091, 0.57127
1092, 0.95301
1093, 0.87665
1094, 0.33183
1095, 0.93663
1096, 0.59497
1097, 0.16213
1098, 0.72624
1099, 0.29223
1100, 0.31261
1101, 0.20218
1102, 0.27111
1103, 0.56328
1104, 0.75318
1105, 0.48326
1106, 0.18012
1107, 0.65365
1108, 0.58436
1109, 0.67663
1110, 0.69481
1111, 0.96925
1112, 0.27293
1113, 0.41809
1114, 0.31387
1115, 0.52396
1116, 0.46371
1117, 0.14413
1118, 0.43332
1119, 0.64652
1120, 0.40680
1121, 0.79891
1122, 0.22517
1123, 0.54744
1124, 0.35863
1125, 0.97602
1126, 0.61038
1127, 0.62762
1128, 0.86081
1129, 0.91267
1130, 0.70365
1131, 0.80565
1132, 0.28782
1133, 0.09418
1134, 0.70678
1135, 0.44149
1136, 0.28316
1137, 0.31543
1138, 0.92057
1139, 0.50552
1140, 0.33071
1141, 0.26080
1142, 0.98203
1143, 0.38343
1144, 0.62420
1145, 0.96556
1146, 0.23084
1147, 0.40322
1148, 0.86478
1149, 0.18086
1150, 0.83307
1151, 0.12982
1152, 0.28348
1153, 0.59893
1154, 0.64869
1155, 0.25372
1156, 0.92941
1157, 0.28754
1158, 0.55059
1159, 0.65456
1160, 0.49700
1161, 0.51063
1162, 0.41452
1163, 0.35269
1164, 0.38819
1165, 0.22607
1166, 0.95245
1167, 0.18717
1168, 0.27292
1169, 0.60512
1170, 0.39849
1171, 0.36390
1172, 0.35151
1173, 0.29262
1174, 0.43224
1175, 0.05947
1176, 0.32694
1177, 0.44391
1178, 0.72277
1179, 0.19772
1180, 0.39085
1181, 0.70232
1182, 0.30769
1183, 0.17839
1184, 0.24059
1185, 0.69562
1186, 0.97873
1187, 0.30667
1188, 0.26297
1189, 0.92064
1190, 0.43524
1191, 0.36264
1192, 0.25608
1193, 0.38198
1194, 0.04658
1195, 0.50274
1196, 0.31780
1197, 0.96868
1198, 0.27701
1199, 0.49577
1200, 0.51175
1201, 0.87074
1202, 0.51701
1203, 0.34897
1204, 0.09694
1205, 0.39036
1206, 0.67980
1207, 0.94424
1208, 0.36359
1209, 0.05947
1210, 0.54155
1211, 0.23479
1212, 0.33718
1213, 0.79354
1214, 0.57795
1215, 0.47679
1216, 0.36674
1217, 0.37531
1218, 0.45264
1219, 0.49076
1220, 0.63817
1221, 0.11407
1222, 0.22202
1223, 0.44393
1224, 0.49161
1225, 0.62812
1226, 0.20345
1227, 0.39855
1228, 0.55707
1229, 0.94875
1230, 0.92156
1231, 0.30260
1232, 0.41005
1233, 0.59355
1234, 0.21113
1235, 0.26241
1236, 0.36670
1237, 0.98065
1238, 0.61027
1239, 0.33746
1240, 0.83288
1241, 0.36393
1242, 0.41492
1243, 0.55364
1244, 0.38078
1245, 0.85610
1246, 0.41698
1247, 0.29821
1248, 0.62458
1249, 0.60297
1250, 0.17090
1251, 0.25765
1252, 0.48114
1253, 0.61376
1254, 0.29358
1255, 0.34730
1256, 0.35019
1257, 0.77792
1258, 0.13418
1259, 0.60440
1260, 0.01392
1261, 0.49356
1262, 0.63461
1263, 0.91620
1264, 0.23068
1265, 0.13107
1266, 0.57436
1267, 0.49534
1268, 0.11841
1269, 0.79002
1270, 0.89492
1271, 0.91761
1272, 0.83664
1273, 0.78981
1274, 0.63012
1275, 0.59553
1276, 0.33985
1277, 0.42490
1278, 0.69992
1279, 0.72676
1280, 0.37832
1281, 0.42223
1282, 0.77486
1283, 0.70277
1284, 0.61412
1285, 0.41546
1286, 0.61161
1287, 0.80800
1288, 0.76160
1289, 0.01463
1290, 0.90715
1291, 0.63922
1292, 0.44045
1293, 0.21400
1294, 0.80766
1295, 0.90772
1296, 0.83776
1297, 0.14071
1298, 0.30805
1299, 0.21337
1300, 0.71056
1301, 0.87616
1302, 0.80856
1303, 0.47561
1304, 0.37395
1305, 0.52273
1306, 0.43485
1307, 0.35253
1308, 0.60056
1309, 0.26742
1310, 0.08962
1311, 0.56649
1312, 0.24367
1313, 0.27450
1314, 0.66769
1315, 0.76391
1316, 0.79805
1317, 0.45131
1318, 0.90171
1319, 0.39525
1320, 0.41955
1321, 0.18986
1322, 0.02115
1323, 0.78740
1324, 0.95052
1325, 0.76566
1326, 0.57104
1327, 0.80719
1328, 0.73599
1329, 0.54271
1330, 0.82639
1331, 0.91591
1332, 0.83815
1333, 0.17429
1334, 0.44871
1335, 0.40136
1336, 0.11277
1337, 0.69909
1338, 0.53456
1339, 0.28185
1340, 0.18052
1341, 0.48855
1342, 0.71282
1343, 0.47265
1344, 0.33431
1345, 0.88711
1346, 0.61762
1347, 0.80334
1348, 0.89554
1349, 0.05293
1350, 0.42500
1351, 0.95910
1352, 0.92983
1353, 0.36682
1354, 0.98279
1355, 0.81546
1356, 0.50647
1357, 0.23753
1358, 0.31732
1359, 0.56188
1360, 0.25917
1361, 0.16233
1362, 0.17787
1363, 0.33424
1364, 0.11573
1365, 0.41339
1366, 0.21919
1367, 0.12063
1368, 0.48391
1369, 0.34285
1370, 0.82285
1371, 0.81930
1372, 0.59391
1373, 0.75156
1374, 0.38583
1375, 0.06338
1376, 0.87971
1377, 0.32047
1378, 0.55199
1379, 0.32018
1380, 0.46774
1381, 0.14187
1382, 0.93313
1383, 0.37117
1384, 0.32521
1385, 0.50097
1386, 0.22953
1387, 0.15077
1388, 0.29389
1389, 0.32146
1390, 0.26000
1391, 0.23085
1392, 0.49697
1393, 0.86275
1394, 0.15700
1395, 0.81746
1396, 0.82561
1397, 0.47848
1398, 0.21239
1399, 0.40236
1400, 0.40781
1401, 0.27119
1402, 0.95227
1403, 0.96746
1404, 0.89785
1405, 0.69535
1406, 0.90311
1407, 0.43488
1408, 0.43638
1409, 0.31633
1410, 0.34543
1411, 0.18438
1412, 0.19144
1413, 0.43476
1414, 0.26198
1415, 0.33731
1416, 0.33854
1417, 0.24955
1418, 0.76266
1419, 0.98643
1420, 0.56337
1421, 0.38343
1422, 0.92587
1423, 0.12235
1424, 0.29681
1425, 0.56295
1426, 0.81418
1427, 0.94297
1428, 0.35162
1429, 0.75858
1430, 0.72415
1431, 0.64330
1432, 0.56859
1433, 0.27451
1434, 0.72590
1435, 0.94397
1436, 0.93807
1437, 0.29724
1438, 0.49543
1439, 0.66583
1440, 0.24037
1441, 0.54383
1442, 0.78640
1443, 0.47081
1444, 0.70544
1445, 0.42522
1446, 0.48374
1447, 0.42560
1448, 0.70879
1449, 0.53022
1450, 0.26121
1451, 0.77313
1452, 0.53998
1453, 0.46176
1454, 0.59318
1455, 0.37825
1456, 0.78450
1457, 0.84108
1458, 0.47177
1459, 0.39113
1460, 0.39019
1461, 0.30756
1462, 0.86811
1463, 0.31421
1464, 0.20591
1465, 0.62400
1466, 0.50108
1467, 0.22839
1468, 0.11816
1469, 0.06766
1470, 0.53287
1471, 0.46873
1472, 0.26890
1473, 0.22871
1474, 0.51244
1475, 0.40836
1476, 0.82694
1477, 0.23877
1478, 0.12630
1479, 0.30595
1480, 0.56490
1481, 0.32197
1482, 0.26899
1483, 0.94482
1484, 0.77221
1485, 0.41139
1486, 0.27842
1487, 0.88570
1488, 0.19167
1489, 0.90991
1490, 0.56626
1491, 0.87004
1492, 0.47057
1493, 0.42219
1494, 0.59597
1495, 0.22551
1496, 0.48428
1497, 0.46750
1498, 0.38075
1499, 0.33015
1500, 0.99508
1501, 0.96615
1502, 0.37376
1503, 0.95137
1504, 0.64838
1505, 0.53920
1506, 0.47111
1507, 0.48615
1508, 0.90502
1509, 0.91647
1510, 0.88708
1511, 0.58241
1512, 0.75436
1513, 0.73849
1514, 0.43656
1515, 0.34964
1516, 0.47151
1517, 0.10829
1518, 0.38249
1519, 0.57577
1520, 0.61554
1521, 0.24723
1522, 0.68559
1523, 0.81105
1524, 0.38754
1525, 0.79434
1526, 0.63615
1527, 0.42911
1528, 0.25191
1529, 0.74842
1530, 0.65428
1531, 0.88138
1532, 0.68344
1533, 0.34746
1534, 0.51946
1535, 0.41290
1536, 0.94952
1537, 0.47222
1538, 0.50064
1539, 0.26593
1540, 0.06239
1541, 0.20080
1542, 0.14359
1543, 0.29307
1544, 0.88187
1545, 0.06974
1546, 0.42195
1547, 0.50642
1548, 0.65291
1549, 0.34376
1550, 0.43648
1551, 0.55089
1552, 0.37708
1553, 0.34773
1554, 0.53187
1555, 0.23166
1556, 0.64173
1557, 0.34394
1558, 0.45766
1559, 0.51476
1560, 0.60444
1561, 0.25688
1562, 0.25732
1563, 0.48294
1564, 0.19949
1565, 0.50401
1566, 0.36065
1567, 0.58780
1568, 0.57888
1569, 0.96548
1570, 0.48399
1571, 0.09611
1572, 0.29839
1573, 0.25544
1574, 0.95386
1575, 0.15605
1576, 0.32264
1577, 0.32750
1578, 0.57143
1579, 0.15182
1580, 0.63082
1581, 0.66643
1582, 0.07683
1583, 0.85495
1584, 0.79596
1585, 0.93450
1586, 0.18483
1587, 0.32406
1588, 0.80265
1589, 0.98687
1590, 0.93714
1591, 0.22595
1592, 0.15439
1593, 0.80054
1594, 0.01719
1595, 0.47063
1596, 0.88178
1597, 0.33985
1598, 0.38896
1599, 0.62849
1600, 0.39496
1601, 0.86215
1602, 0.46128
1603, 0.37879
1604, 0.25035
1605, 0.24449
1606, 0.71935
1607, 0.70855
1608, 0.07949
1609, 0.42897
1610, 0.55375
1611, 0.48794
1612, 0.49732
1613, 0.53403
1614, 0.84716
1615, 0.67704
1616, 0.98598
1617, 0.36024
1618, 0.47437
1619, 0.29497
1620, 0.38338
1621, 0.88949
1622, 0.48317
1623, 0.50441
1624, 0.80569
1625, 0.78297
1626, 0.53456
1627, 0.38492
1628, 0.61431
1629, 0.70166
1630, 0.11120
1631, 0.31776
1632, 0.36392
1633, 0.81305
1634, 0.45838
1635, 0.86876
1636, 0.52753
1637, 0.94726
1638, 0.53367
1639, 0.32771
1640, 0.36953
1641, 0.99876
1642, 0.39991
1643, 0.36591
1644, 0.81422
1645, 0.94129
1646, 0.90891
1647, 0.98138
1648, 0.80854
1649, 0.92425
1650, 0.44631
1651, 0.44024
1652, 0.32792
1653, 0.98765
1654, 0.98534
1655, 0.83035
1656, 0.40924
1657, 0.96778
1658, 0.21209
1659, 0.65445
1660, 0.21110
1661, 0.21568
1662, 0.44835
1663, 0.13069
