ID,Prob1
365, 0.95369
366, 0.82278
367, 0.68738
368, 0.36355
369, 0.42304
370, 0.70754
371, 0.46288
372, 0.70888
373, 0.69061
374, 0.71805
375, 0.84347
376, 0.93678
377, 0.45510
378, 0.20171
379, 0.82936
380, 0.94717
381, 0.06797
382, 0.28581
383, 0.24484
384, 0.95997
385, 0.04495
386, 0.23185
387, 0.48182
388, 0.29159
389, 0.95224
390, 0.37740
391, 0.14430
392, 0.41372
393, 0.97482
394, 0.66766
395, 0.32042
396, 0.40430
397, 0.08475
398, 0.56071
399, 0.36861
400, 0.64283
401, 0.81039
402, 0.99756
403, 0.13882
404, 0.52746
405, 0.68754
406, 0.08742
407, 0.43339
408, 0.03154
409, 0.64016
410, 0.32094
411, 0.72012
412, 0.46055
413, 0.78068
414, 0.22667
415, 0.35982
416, 0.29885
417, 0.67847
418, 0.11304
419, 0.41687
420, 0.61591
421, 0.96394
422, 0.65598
423, 0.34310
424, 0.75278
425, 0.34743
426, 0.66122
427, 0.33902
428, 0.52636
429, 0.99336
430, 0.63138
431, 0.95980
432, 0.48342
433, 0.59382
434, 0.33977
435, 0.44891
436, 0.92653
437, 0.25571
438, 0.94932
439, 0.26294
440, 0.21866
441, 0.47803
442, 0.66680
443, 0.50843
444, 0.49758
445, 0.31870
446, 0.12291
447, 0.10541
448, 0.03339
449, 0.24134
450, 0.99647
451, 0.06423
452, 0.31588
453, 0.90844
454, 0.47496
455, 0.98449
456, 0.74849
457, 0.26627
458, 0.30266
459, 0.46057
460, 0.19558
461, 0.34177
462, 0.32365
463, 0.92681
464, 0.18694
465, 0.54912
466, 0.83823
467, 0.65908
468, 0.17163
469, 0.25014
470, 0.77058
471, 0.33257
472, 0.50500
473, 0.49598
474, 0.22697
475, 0.57675
476, 0.20036
477, 0.22419
478, 0.27858
479, 0.63048
480, 0.18384
481, 0.19100
482, 0.76729
483, 0.51523
484, 0.94759
485, 0.96960
486, 0.37550
487, 0.51966
488, 0.24597
489, 0.15005
490, 0.01673
491, 0.87051
492, 0.35597
493, 0.47784
494, 0.19841
495, 0.50185
496, 0.46582
497, 0.44396
498, 0.96368
499, 0.35862
500, 0.29566
501, 0.21452
502, 0.99756
503, 0.30801
504, 0.40909
505, 0.85241
506, 0.42568
507, 0.81550
508, 0.16747
509, 0.06663
510, 0.33249
511, 0.27034
512, 0.21671
513, 0.99041
514, 0.19646
515, 0.70234
516, 0.60312
517, 0.89246
518, 0.94722
519, 0.35208
520, 0.34939
521, 0.99977
522, 0.44092
523, 0.77716
524, 0.38477
525, 0.95963
526, 0.98904
527, 0.58939
528, 0.12852
529, 0.17264
530, 0.41323
531, 0.62823
532, 0.39427
533, 0.46916
534, 0.65888
535, 0.15364
536, 0.72938
537, 0.25269
538, 0.41864
539, 0.57852
540, 0.51886
541, 0.70179
542, 0.36689
543, 0.90529
544, 0.08626
545, 0.98232
546, 0.20455
547, 0.28103
548, 0.24188
549, 0.48215
550, 0.39769
551, 0.29674
552, 0.72251
553, 0.47159
554, 0.24344
555, 0.40295
556, 0.89485
557, 0.73098
558, 0.64209
559, 0.99697
560, 0.39172
561, 0.25657
562, 0.52705
563, 0.15284
564, 0.04747
565, 0.21092
566, 0.26221
567, 0.08574
568, 0.69113
569, 0.98652
570, 0.06810
571, 0.82089
572, 0.02815
573, 0.32770
574, 0.89268
575, 0.38699
576, 0.62589
577, 0.28595
578, 0.21626
579, 0.24676
580, 0.57443
581, 0.71977
582, 0.57754
583, 0.39857
584, 0.28635
585, 0.28155
586, 0.07685
587, 0.40321
588, 0.89411
589, 0.46335
590, 0.99483
591, 0.31840
592, 0.37642
593, 0.44125
594, 0.93877
595, 0.33345
596, 0.47954
597, 0.57855
598, 0.09526
599, 0.98067
600, 0.82688
601, 0.88107
602, 0.71628
603, 0.36415
604, 0.96032
605, 0.76452
606, 0.61209
607, 0.23643
608, 0.52216
609, 0.85019
610, 0.66023
611, 0.78315
612, 0.44957
613, 0.56357
614, 0.76364
615, 0.81988
616, 0.88261
617, 0.44563
618, 0.99544
619, 0.22051
620, 0.10480
621, 0.26269
622, 0.98427
623, 0.90537
624, 0.17483
625, 0.45342
626, 0.01454
627, 0.56271
628, 0.41298
629, 0.52434
630, 0.66628
631, 0.14502
632, 0.81195
633, 0.58302
634, 0.72293
635, 0.78285
636, 0.97410
637, 0.90675
638, 0.24141
639, 0.56672
640, 0.02355
641, 0.35758
642, 0.71749
643, 0.32357
644, 0.26416
645, 0.78535
646, 0.72530
647, 0.34094
648, 0.07720
649, 0.63913
650, 0.70696
651, 0.31202
652, 0.86911
653, 0.45629
654, 0.90500
655, 0.85101
656, 0.65442
657, 0.70259
658, 0.04417
659, 0.84875
660, 0.73641
661, 0.16724
662, 0.32670
663, 0.13163
664, 0.78385
665, 0.52973
666, 0.67670
667, 0.21916
668, 0.28855
669, 0.54505
670, 0.29651
671, 0.58096
672, 0.90926
673, 0.51189
674, 0.17207
675, 0.22118
676, 0.58506
677, 0.27825
678, 0.21194
679, 0.80995
680, 0.57814
681, 0.60901
682, 0.25336
683, 0.45608
684, 0.09556
685, 0.52501
686, 0.19951
687, 0.28306
688, 0.41624
689, 0.24462
690, 0.71212
691, 0.98981
692, 0.48932
693, 0.46623
694, 0.69194
695, 0.43402
696, 0.35868
697, 0.29544
698, 0.99539
699, 0.30807
700, 0.74175
701, 0.43124
702, 0.96457
703, 0.77606
704, 0.44009
705, 0.96570
706, 0.48762
707, 0.30393
708, 0.69519
709, 0.70488
710, 0.70543
711, 0.57538
712, 0.33432
713, 0.36939
714, 0.21717
715, 0.33171
716, 0.80393
717, 0.94451
718, 0.72966
719, 0.92784
720, 0.73517
721, 0.41682
722, 0.43195
723, 0.14885
724, 0.45666
725, 0.34561
726, 0.49722
727, 0.23206
728, 0.90685
729, 0.21471
730, 0.24034
731, 0.98210
732, 0.90566
733, 0.48110
734, 0.49024
735, 0.30797
736, 0.38955
737, 0.38017
738, 0.83651
739, 0.94358
740, 0.61939
741, 0.38368
742, 0.54789
743, 0.51558
744, 0.70469
745, 0.48667
746, 0.96127
747, 0.32826
748, 0.60929
749, 0.27787
750, 0.26610
751, 0.66901
752, 0.40558
753, 0.27336
754, 0.46474
755, 0.15772
756, 0.83654
757, 0.98979
758, 0.65579
759, 0.25095
760, 0.97752
761, 0.37083
762, 0.55631
763, 0.87748
764, 0.27330
765, 0.53463
766, 0.92683
767, 0.18019
768, 0.54758
769, 0.46670
770, 0.44007
771, 0.75731
772, 0.65763
773, 0.28520
774, 0.89906
775, 0.27708
776, 0.61330
777, 0.68525
778, 0.48504
779, 0.28757
780, 0.99513
781, 0.94715
782, 0.79849
783, 0.11787
784, 0.52467
785, 0.38040
786, 0.39865
787, 0.57369
788, 0.34627
789, 0.16163
790, 0.22667
791, 0.88959
792, 0.23447
793, 0.86088
794, 0.11979
795, 0.71089
796, 0.16179
797, 0.62492
798, 0.86665
799, 0.31736
800, 0.94230
801, 0.37076
802, 0.87901
803, 0.43949
804, 0.98687
805, 0.61819
806, 0.66682
807, 0.12674
808, 0.22543
809, 0.41836
810, 0.51910
811, 0.90671
812, 0.40972
813, 0.30275
814, 0.56463
815, 0.45059
816, 0.13399
817, 0.25179
818, 0.52767
819, 0.28372
820, 0.88312
821, 0.26943
822, 0.08866
823, 0.23281
824, 0.33823
825, 0.18880
826, 0.26848
827, 0.54687
828, 0.59033
829, 0.40169
830, 0.14184
831, 0.24217
832, 0.95003
833, 0.54097
834, 0.75580
835, 0.71224
836, 0.36074
837, 0.18747
838, 0.47334
839, 0.35044
840, 0.14746
841, 0.52468
842, 0.50859
843, 0.40201
844, 0.75237
845, 0.98208
846, 0.35808
847, 0.77076
848, 0.27175
849, 0.12474
850, 0.45686
851, 0.28630
852, 0.92991
853, 0.99229
854, 0.06302
855, 0.31073
856, 0.04623
857, 0.26468
858, 0.23404
859, 0.15273
860, 0.32536
861, 0.91094
862, 0.76243
863, 0.27344
864, 0.27432
865, 0.55985
866, 0.23348
867, 0.51609
868, 0.35179
869, 0.41315
870, 0.22431
871, 0.29497
872, 0.97697
873, 0.81458
874, 0.23600
875, 0.86770
876, 0.27486
877, 0.65103
878, 0.38482
879, 0.19242
880, 0.47177
881, 0.91113
882, 0.30576
883, 0.07116
884, 0.41321
885, 0.96038
886, 0.50716
887, 0.20100
888, 0.97265
889, 0.87995
890, 0.99411
891, 0.29223
892, 0.11948
893, 0.18544
894, 0.02584
895, 0.99736
896, 0.58926
897, 0.41420
898, 0.89740
899, 0.71666
900, 0.58151
901, 0.23605
902, 0.49545
903, 0.97330
904, 0.78531
905, 0.16333
906, 0.99234
907, 0.93476
908, 0.51270
909, 0.47024
910, 0.22959
911, 0.28152
912, 0.45468
913, 0.62178
914, 0.93855
915, 0.15685
916, 0.50715
917, 0.14863
918, 0.36565
919, 0.62319
920, 0.70402
921, 0.70580
922, 0.73930
923, 0.26307
924, 0.44530
925, 0.09089
926, 0.44471
927, 0.81285
928, 0.30752
929, 0.32787
930, 0.61423
931, 0.32235
932, 0.48341
933, 0.61195
934, 0.60542
935, 0.27211
936, 0.39746
937, 0.58489
938, 0.90375
939, 0.42463
940, 0.91835
941, 0.35745
942, 0.61393
943, 0.26495
944, 0.27870
945, 0.12550
946, 0.90920
947, 0.98499
948, 0.90062
949, 0.10994
950, 0.95425
951, 0.51780
952, 0.96573
953, 0.40686
954, 0.18976
955, 0.96779
956, 0.27828
957, 0.96358
958, 0.79092
959, 0.33551
960, 0.82874
961, 0.43744
962, 0.23117
963, 0.29490
964, 0.91032
965, 0.23548
966, 0.44747
967, 0.58633
968, 0.15163
969, 0.20822
970, 0.62498
971, 0.30869
972, 0.53090
973, 0.75975
974, 0.86738
975, 0.50392
976, 0.56221
977, 0.79963
978, 0.67791
979, 0.90639
980, 0.51280
981, 0.09160
982, 0.32277
983, 0.96088
984, 0.38264
985, 0.17788
986, 0.84665
987, 0.44230
988, 0.62875
989, 0.31626
990, 0.99220
991, 0.15262
992, 0.07714
993, 0.50147
994, 0.66771
995, 0.19533
996, 0.32972
997, 0.29848
998, 0.93381
999, 0.11741
1000, 0.14065
1001, 0.27918
1002, 0.88858
1003, 0.88282
1004, 0.27492
1005, 0.73348
1006, 0.18483
1007, 0.30838
1008, 0.37271
1009, 0.29908
1010, 0.22183
1011, 0.58320
1012, 0.19378
1013, 0.03545
1014, 0.22664
1015, 0.84636
1016, 0.16447
1017, 0.04370
1018, 0.76021
1019, 0.98566
1020, 0.55424
1021, 0.74342
1022, 0.87299
1023, 0.32817
1024, 0.89035
1025, 0.26834
1026, 0.97067
1027, 0.99739
1028, 0.30975
1029, 0.32476
1030, 0.99566
1031, 0.86194
1032, 0.85046
1033, 0.37636
1034, 0.12769
1035, 0.45570
1036, 0.51516
1037, 0.44992
1038, 0.04283
1039, 0.17669
1040, 0.59405
1041, 0.92786
1042, 0.69966
1043, 0.21151
1044, 0.87141
1045, 0.18415
1046, 0.24281
1047, 0.24624
1048, 0.27188
1049, 0.63798
1050, 0.29993
1051, 0.00427
1052, 0.44694
1053, 0.25332
1054, 0.79572
1055, 0.32964
1056, 0.92797
1057, 0.36263
1058, 0.74409
1059, 0.50928
1060, 0.78902
1061, 0.28143
1062, 0.99328
1063, 0.15164
1064, 0.18444
1065, 0.24978
1066, 0.76623
1067, 0.31979
1068, 0.85706
1069, 0.99743
1070, 0.15969
1071, 0.70768
1072, 0.25161
1073, 0.98911
1074, 0.98898
1075, 0.20656
1076, 0.39112
1077, 0.44601
1078, 0.97013
1079, 0.86554
1080, 0.20932
1081, 0.85000
1082, 0.98262
1083, 0.74123
1084, 0.86109
1085, 0.19455
1086, 0.58623
1087, 0.12307
1088, 0.48625
1089, 0.90060
1090, 0.19096
1091, 0.51446
1092, 0.96890
1093, 0.71750
1094, 0.33449
1095, 0.93134
1096, 0.63629
1097, 0.16322
1098, 0.64767
1099, 0.17010
1100, 0.24845
1101, 0.27941
1102, 0.29866
1103, 0.59582
1104, 0.70349
1105, 0.41037
1106, 0.22015
1107, 0.63975
1108, 0.48850
1109, 0.79547
1110, 0.71266
1111, 0.99690
1112, 0.22316
1113, 0.36776
1114, 0.34528
1115, 0.33232
1116, 0.45632
1117, 0.11973
1118, 0.62109
1119, 0.61341
1120, 0.11406
1121, 0.82371
1122, 0.24973
1123, 0.37934
1124, 0.39452
1125, 0.97705
1126, 0.62546
1127, 0.59596
1128, 0.91085
1129, 0.90036
1130, 0.73269
1131, 0.84941
1132, 0.31356
1133, 0.04521
1134, 0.22470
1135, 0.40550
1136, 0.44880
1137, 0.26994
1138, 0.94209
1139, 0.40160
1140, 0.31238
1141, 0.32324
1142, 0.99102
1143, 0.47999
1144, 0.75862
1145, 0.94813
1146, 0.27702
1147, 0.17083
1148, 0.91863
1149, 0.19104
1150, 0.75083
1151, 0.20805
1152, 0.28002
1153, 0.71671
1154, 0.69141
1155, 0.19416
1156, 0.96425
1157, 0.23912
1158, 0.57222
1159, 0.74108
1160, 0.52812
1161, 0.60329
1162, 0.49726
1163, 0.38060
1164, 0.28720
1165, 0.14578
1166, 0.98522
1167, 0.22330
1168, 0.33310
1169, 0.65112
1170, 0.41947
1171, 0.34579
1172, 0.33719
1173, 0.15939
1174, 0.36848
1175, 0.04252
1176, 0.33044
1177, 0.22079
1178, 0.56908
1179, 0.23075
1180, 0.44629
1181, 0.65176
1182, 0.34790
1183, 0.24031
1184, 0.15756
1185, 0.61794
1186, 0.99589
1187, 0.43493
1188, 0.25579
1189, 0.95981
1190, 0.47731
1191, 0.52516
1192, 0.26378
1193, 0.40544
1194, 0.00411
1195, 0.71094
1196, 0.38588
1197, 0.92786
1198, 0.42628
1199, 0.48155
1200, 0.46151
1201, 0.87892
1202, 0.48177
1203, 0.23907
1204, 0.10850
1205, 0.30538
1206, 0.63756
1207, 0.94621
1208, 0.41831
1209, 0.14512
1210, 0.75583
1211, 0.14481
1212, 0.36391
1213, 0.75908
1214, 0.55256
1215, 0.50150
1216, 0.47445
1217, 0.30073
1218, 0.61565
1219, 0.59485
1220, 0.54410
1221, 0.14558
1222, 0.12174
1223, 0.74369
1224, 0.62704
1225, 0.60442
1226, 0.18296
1227, 0.33635
1228, 0.54708
1229, 0.98293
1230, 0.81141
1231, 0.30226
1232, 0.36876
1233, 0.57133
1234, 0.21355
1235, 0.14207
1236, 0.39239
1237, 0.99410
1238, 0.43454
1239, 0.41788
1240, 0.90814
1241, 0.42526
1242, 0.44604
1243, 0.56363
1244, 0.36332
1245, 0.79490
1246, 0.39524
1247, 0.45457
1248, 0.75120
1249, 0.73849
1250, 0.12427
1251, 0.13223
1252, 0.68968
1253, 0.65771
1254, 0.14811
1255, 0.27712
1256, 0.42632
1257, 0.80866
1258, 0.10234
1259, 0.58582
1260, 0.00234
1261, 0.62223
1262, 0.71673
1263, 0.95603
1264, 0.19262
1265, 0.11521
1266, 0.67483
1267, 0.57585
1268, 0.16541
1269, 0.79718
1270, 0.93507
1271, 0.94269
1272, 0.88976
1273, 0.65841
1274, 0.55569
1275, 0.59282
1276, 0.40087
1277, 0.54249
1278, 0.54539
1279, 0.78769
1280, 0.28988
1281, 0.40649
1282, 0.58754
1283, 0.60615
1284, 0.62949
1285, 0.47309
1286, 0.64996
1287, 0.68738
1288, 0.78769
1289, 0.00306
1290, 0.89042
1291, 0.56935
1292, 0.33492
1293, 0.25968
1294, 0.87606
1295, 0.93573
1296, 0.81829
1297, 0.08312
1298, 0.33089
1299, 0.17218
1300, 0.66244
1301, 0.85094
1302, 0.88626
1303, 0.41270
1304, 0.33415
1305, 0.41646
1306, 0.45870
1307, 0.48514
1308, 0.73100
1309, 0.22400
1310, 0.07619
1311, 0.67223
1312, 0.43842
1313, 0.39438
1314, 0.64673
1315, 0.81134
1316, 0.80234
1317, 0.45768
1318, 0.75342
1319, 0.29739
1320, 0.35782
1321, 0.24111
1322, 0.07676
1323, 0.83738
1324, 0.94641
1325, 0.72878
1326, 0.60324
1327, 0.77754
1328, 0.60642
1329, 0.59924
1330, 0.92829
1331, 0.95124
1332, 0.68333
1333, 0.09536
1334, 0.34610
1335, 0.41296
1336, 0.08033
1337, 0.57480
1338, 0.43206
1339, 0.34701
1340, 0.12131
1341, 0.37425
1342, 0.51814
1343, 0.55745
1344, 0.45577
1345, 0.85538
1346, 0.62059
1347, 0.88706
1348, 0.85529
1349, 0.09908
1350, 0.32689
1351, 0.98358
1352, 0.92970
1353, 0.38886
1354, 0.99607
1355, 0.84376
1356, 0.45025
1357, 0.30500
1358, 0.30543
1359, 0.43503
1360, 0.27668
1361, 0.08193
1362, 0.14979
1363, 0.30431
1364, 0.10564
1365, 0.40311
1366, 0.24748
1367, 0.08468
1368, 0.39893
1369, 0.39463
1370, 0.85991
1371, 0.87457
1372, 0.54685
1373, 0.67355
1374, 0.43772
1375, 0.02792
1376, 0.81784
1377, 0.26490
1378, 0.54820
1379, 0.33724
1380, 0.46474
1381, 0.09396
1382, 0.93773
1383, 0.20915
1384, 0.26500
1385, 0.43811
1386, 0.21330
1387, 0.16038
1388, 0.28631
1389, 0.27300
1390, 0.34426
1391, 0.18985
1392, 0.60676
1393, 0.91068
1394, 0.14321
1395, 0.82936
1396, 0.87162
1397, 0.51421
1398, 0.36555
1399, 0.52043
1400, 0.48316
1401, 0.25674
1402, 0.95198
1403, 0.95668
1404, 0.93266
1405, 0.67222
1406, 0.83320
1407, 0.25344
1408, 0.40729
1409, 0.31599
1410, 0.41646
1411, 0.15412
1412, 0.21386
1413, 0.35099
1414, 0.27364
1415, 0.21301
1416, 0.28432
1417, 0.15661
1418, 0.56590
1419, 0.98661
1420, 0.68187
1421, 0.39008
1422, 0.86874
1423, 0.18327
1424, 0.27111
1425, 0.50229
1426, 0.72614
1427, 0.96900
1428, 0.19267
1429, 0.83790
1430, 0.73661
1431, 0.67717
1432, 0.61868
1433, 0.09470
1434, 0.62825
1435, 0.93844
1436, 0.94722
1437, 0.49328
1438, 0.34242
1439, 0.61147
1440, 0.26502
1441, 0.75042
1442, 0.72277
1443, 0.50019
1444, 0.75405
1445, 0.35337
1446, 0.52787
1447, 0.29991
1448, 0.77911
1449, 0.47024
1450, 0.32336
1451, 0.82167
1452, 0.58099
1453, 0.55210
1454, 0.60728
1455, 0.43689
1456, 0.81967
1457, 0.85278
1458, 0.38672
1459, 0.44846
1460, 0.40859
1461, 0.36243
1462, 0.82593
1463, 0.26651
1464, 0.13700
1465, 0.54834
1466, 0.49673
1467, 0.32565
1468, 0.12153
1469, 0.05119
1470, 0.47605
1471, 0.46095
1472, 0.24174
1473, 0.15442
1474, 0.52103
1475, 0.35070
1476, 0.86774
1477, 0.27454
1478, 0.07562
1479, 0.17281
1480, 0.58086
1481, 0.27266
1482, 0.24576
1483, 0.95321
1484, 0.67341
1485, 0.45273
1486, 0.23796
1487, 0.81824
1488, 0.23221
1489, 0.91933
1490, 0.65904
1491, 0.88167
1492, 0.57526
1493, 0.16270
1494, 0.66838
1495, 0.29544
1496, 0.39453
1497, 0.40714
1498, 0.37164
1499, 0.34053
1500, 0.99261
1501, 0.97333
1502, 0.34323
1503, 0.96201
1504, 0.63125
1505, 0.40422
1506, 0.44682
1507, 0.39026
1508, 0.93061
1509, 0.95625
1510, 0.89912
1511, 0.48853
1512, 0.80250
1513, 0.71424
1514, 0.41895
1515, 0.11200
1516, 0.49183
1517, 0.22466
1518, 0.14213
1519, 0.60902
1520, 0.60737
1521, 0.29432
1522, 0.64874
1523, 0.86806
1524, 0.34796
1525, 0.86855
1526, 0.52932
1527, 0.31490
1528, 0.21817
1529, 0.87141
1530, 0.79847
1531, 0.84914
1532, 0.80093
1533, 0.35553
1534, 0.60598
1535, 0.52100
1536, 0.91646
1537, 0.54910
1538, 0.58984
1539, 0.21270
1540, 0.09403
1541, 0.17854
1542, 0.20252
1543, 0.28835
1544, 0.84601
1545, 0.05278
1546, 0.60268
1547, 0.55536
1548, 0.63942
1549, 0.34445
1550, 0.28932
1551, 0.55783
1552, 0.40077
1553, 0.34597
1554, 0.65259
1555, 0.29005
1556, 0.78488
1557, 0.31446
1558, 0.42506
1559, 0.52315
1560, 0.57993
1561, 0.20095
1562, 0.17842
1563, 0.52117
1564, 0.12666
1565, 0.49002
1566, 0.29891
1567, 0.48592
1568, 0.62398
1569, 0.99504
1570, 0.57023
1571, 0.05848
1572, 0.37261
1573, 0.36980
1574, 0.95126
1575, 0.13309
1576, 0.25995
1577, 0.40865
1578, 0.57005
1579, 0.18870
1580, 0.40951
1581, 0.59117
1582, 0.04615
1583, 0.88045
1584, 0.62781
1585, 0.95181
1586, 0.26626
1587, 0.40601
1588, 0.82807
1589, 0.99900
1590, 0.91173
1591, 0.25548
1592, 0.21313
1593, 0.88220
1594, 0.00322
1595, 0.26462
1596, 0.81070
1597, 0.30833
1598, 0.40526
1599, 0.74987
1600, 0.50195
1601, 0.89794
1602, 0.43556
1603, 0.30540
1604, 0.35404
1605, 0.23986
1606, 0.69486
1607, 0.54274
1608, 0.03240
1609, 0.37989
1610, 0.67708
1611, 0.48672
1612, 0.53898
1613, 0.51474
1614, 0.75848
1615, 0.71277
1616, 0.99766
1617, 0.33079
1618, 0.52666
1619, 0.22555
1620, 0.41539
1621, 0.98080
1622, 0.58847
1623, 0.73956
1624, 0.83036
1625, 0.85241
1626, 0.56221
1627, 0.29425
1628, 0.62566
1629, 0.66103
1630, 0.03185
1631, 0.37884
1632, 0.20486
1633, 0.80427
1634, 0.47621
1635, 0.89812
1636, 0.59466
1637, 0.95614
1638, 0.55416
1639, 0.32601
1640, 0.38395
1641, 0.99801
1642, 0.38714
1643, 0.34499
1644, 0.84782
1645, 0.97753
1646, 0.92903
1647, 0.99260
1648, 0.81369
1649, 0.94888
1650, 0.54846
1651, 0.37782
1652, 0.32337
1653, 0.98904
1654, 0.99620
1655, 0.80364
1656, 0.48524
1657, 0.95754
1658, 0.22012
1659, 0.70105
1660, 0.13721
1661, 0.17630
1662, 0.36051
1663, 0.14543
